"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Ingreso alto","HIC","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","509106639428.332","513392660383.081","540219883276.944","569273431496.698","557760335027.388","556476681039.656","553218512607.545","587792055901.031","596631076897.813","587049423710.32","561434630906.183","582747052451.48","602136387436.289","586700869438.886","592421921466.141","574806096027.449","609625267370.106","626818814348.254","633952568214.208","636042001638.927","642448304445.332","645556915358.571","648241906728.661","697585389165.102","",
"Hong Kong, Región Administrativa Especial","HKG","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","332917987.614188","333844303.662085","325044301.207064","307814822.716179","309019033.578445","308277980.740128","297995872.608471","285027447.937912","236673750.237688","225835852.477293","234543223.327525","236488487.028109","228892695.435353","240101119.614907","225650589.267714","210273742.872623","206197952.261876","195545317.711061","192025316.729052","190543211.052417","197768476.226013","191840053.519472",
"Honduras","HND","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","436744543.673658","465251477.347686","487362565.54765","505088242.483746","536519544.23771","621127935.809756","671563745.271805","697695337.998424","748039810.132803","718801656.584235","687096510.041684","749227578.956166","763846655.73045","807703876.218335","735522200.012443","686182822.046088","762932957.899889","808617564.21393","1065279287.94466","1141915399.66336","1169944495.62153","1151987459.86739","1122059876.29594","1115985623.38608","1130467438.1647","1156865973.59924","1166932610.01631","1245951710.0568","1235809994.98582","1278936338.93782","1300859068.16725","1269683919.37689","1378879696.02056","1356553743.32209","1328450161.26671","1417974019.58607","1502190723.80894","1478860001.49632","1540651990.29386","1266545385.08102","1507592077.20815","1539565551.12345","1608892225.26341","1646687998.95044","1765602570.80833","1725102181.51788","1855828547.33833","1958672785.029","1996409548.92105","1957522094.02682","1992239523.40887","2121421799.59391","2348048917.22863","2428823491.59541","2497186339.08397","2562883910.83244","2685250555.69687","2963167020.1382","3041177969.10659","3009725748.3803","2821386152.72415","2833729034.84156",
"Países pobres muy endeudados (PPME)","HPC","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","65354981100.0283","62811132731.1494","67641774518.0689","72141572290.1208","70381737127.9913","77184788969.0251","73612512834.3687","75384385881.1336","77891015258.1875","81947818546.8143","80708662457.7517","85803744184.8067","93685012157.5586","98737735301.4542","100408257169.729","103415973239.773","101996742460.258","106067022757.45","107651384298.772","112298386853.928","111776871957.375","117804877123.46","123602317568.326","125694963020.052","131797080496.486","135941519366.231","140959597845.207","143198257890.587","145898978707.599","150015421278.474","156891045794.428","162035359051.515","167401660160.775","175286551549.671","180077549724.397","186309764360.799","190813451806.974","197429859542.062",
"Croacia","HRV","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1808802092.7385","1854648881.41743","1883913957.31654","1978982826.6994","1893515087.99271","1915228460.56361","1949800863.32438","2038514013.00498","1890175759.34506","2155701335.69587","2061968536.61722","2242663313.04722","2134408255.41558","2288618991.92642","2232915380.06174","2031770411.02501","1977344934.45954","1610180010.34203","1692628677.25497","1457470843.53207","1492056176.51875","1587845299.81852","1551644425.97133","1647395594.00081","1677198765.63195","1738024278.38424","1832790341.74201",
"Haití","HTI","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2940172195.96049","2901671212.59749","2780138654.01513","2820782151.36631","2668983777.37772","2710842120.63004","2611591152.30591","2613916651.28546","2639137186.9876","2599142640.27169","2593469029.34439","2519872237.37406","2428154772.85992","2380012165.92099","2306562553.43644","2557016855.15886","2393238366.0029","2663913381.23292","2589239797.20059","2814750010.879","2644577992.42058","2718844001.73969","2763002115.56708","2763603872.59418","2714384280.36728","2834270913.74157","2670897406.6466","2557080976.82934","2584299361.41737","2615584289.22213","2652560401.73366","2601875232.12248","2537855521.36309","2433008440.40008",
"Hungría","HUN","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3736296349.33279","3908027171.91877","3745103058.18335","3915917410.25481","4022793624.08599","3615401000.59965","4086073049.14394","3439889737.14122","3527380451.61233","5295012216.62356","4990038753.09891","4672460240.03652","3736518307.03552","5776642531.7498","5140128699.66796","3968521385.80366","4611099675.11836","3615952314.89354","4135097061.74541","4753242103.94422","4743554724.2086","5340209248.83428","4982069755.57803","5241681508.59639","5138127500.38037","4693539061.87071","4552936017.11222",
"Sólo BIRF","IBD","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","378607100700.97","384664849775.946","392139425727.484","413545703863.765","452293591058.278","459841110151.136","478029626192.115","501995063300.447","505537797149.374","519177838076.531","548366864478.791","559499842840.894","557504029678.405","589260170788.972","606276573505.765","631183507983.787","632742966096.718","647907270978.901","659353429568.892","659698278673.261","682424235830.913","716945768870.457","752174903488.748","791564588368.626","843055393111.213","862147619871.223","879014627822.645","901712956408.223","953241494212.867","974421531875.136","1019622829968.68","1026344342228.63","1061818872772.36","1071407982802.07","1100415506808.27","1122988625025.11","1179054416978.83","1191372807433.85","1220534668400.31","1253409049504.93","1278992014882.28","1324325750988.61","1342976308556.96","1397038217229.62","1452259773921.83","1514247625478.23","1576710376598.74","1622736470665.67","1671910457324.71","1702590627998.91","1782455128622.65","1872313668773.85","1915949409853.56","2006280701420.06","2063785814095.36","2118577364061.34","2177802532607.45","2278873187878.13","2340875331739.59","2423071215910.33","2485613670054.69","2595871035833.93",
"BIRF y la AIF","IBT","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","457974396284.374","465286378774.078","475548356177.606","500266258359.096","545686666204.067","554909097524.38","573444004242.838","600382746604.567","607366962992.18","624133864383.576","659105388362.552","671615787792.37","669784297340.042","704353295916.059","726918885142.637","753816679463.802","760393007443.236","778462439264.894","791714862799.815","792170323530.287","817028765158.164","859793007738.044","901115749879.791","942843245138.075","993677456992.153","1018219376323.8","1044153889374.79","1071524464956.13","1127627506304.78","1158460433277.77","1205986289037.65","1217024475982.13","1258098766861.29","1270581921566.08","1298811343660.46","1330185029500.92","1400662602021.6","1420116673911.03","1456915610280.96","1497803956049.01","1528277569724.58","1582473802716.09","1622758599508.75","1688943253440.15","1751623435773.07","1832107097465.72","1911029872756.68","1968043061800.77","2029937331319.07","2076715571891.39","2170013384680.32","2270025517849.93","2323252953374.81","2424446184886.19","2493513023519.75","2562227299252.81","2633754156840.95","2748838768410.46","2821959332734.28","2916593179910.72","2992292013639.54","3114499504670.92",
"total de la AIF","IDA","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","143527495751.952","149422483359.401","150606893019.512","147609540891.496","153416764407.049","163612870190.635","168323985564.825","172215668245.052","182367361233.96","184026228982.163","188759028880.322","194153093193.633","197187708971.159","195658139412.859","204934928150.442","219726008844.106","227431108066.882","235284957710.518","243470579243.879","248329856403.522","257160197461.828","279382239824.716","291509928347.667","298850410309.537","317468007869.756","333996030301.486","344971571768.036","357653696614.095","373451061989.963","386987501016.01","397419515004.135","406993832575.847","418114219258.042","429688375068.579","443527654489.176","455829223756.562","470071791969.313","481247789623.319","493836241859.825","506994152169.966","518668634924.206",
"mezcla de la AIF","IDB","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","53493142677.9687","55525742774.0401","56108729855.8529","54478442676.6154","61285496442.7265","65249868024.4469","65740296626.3668","69285878364.6824","72337672045.6338","75130900196.5838","77421274384.029","79681951075.7609","78935744028.715","81458214199.218","85155367383.2265","90731346499.6929","92249620558.2245","96434243711.6639","100262029991.479","104115341737.894","106986627639.609","124912585546.417","131197751388.376","137298424669.95","145961411686.589","152338731419.106","160313783882.043","165381223289.199","172841643934.55","179983173409.77","185082844857.492","195175339680.974","201643856868.105","209389336482.246","216439661238.498","222532828131.93","228137365929.468","234548024568.158","239016173069.033","245935149272.919","252435702368.902",
"Indonesia","IDN","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","21251844699.6256","21605368731.6411","22312416796.6635","21484160491.7247","23595204001.0412","22756847009.36","23847721166.6249","23443693700.8978","25776952315.571","26271885960.9875","27342558745.7593","28382929470.304","28988970668.8947","30605080531.8031","31745712683.9888","31747971361.2744","33244345225.11","33668976601.4076","35402511605.0211","36766752833.271","38678723362.2787","40582788520.291","41444473998.4529","43429851546.6796","45258263283.2894","47183241757.818","48403405279.0822","49440947652.5361","51861716874.0487","53583049543.7206","54656529412.3242","55405104988.6985","59224747316.282","60065244648.7333","60399170222.839","63041644106.9492","65020545327.9581","65672606828.8127","64798165972.1771","66199675443.9459","67446089831.3427","69642124052.4312","72044075363.3619","74773192225.8228","76880980709.1543","78970665907.5511","81621179675.4465","84453783872.9387","88531626568.6266","92035545363.2892","94801833059.9386","98543617331.597","103063333719.727","107396415013.561","111948603905.215","116151993490.32","120069486230.662","124771326266.035","129617641675.1","134292303960.196","136665255703.937","139181611972.399",
"Sólo AIF","IDX","Agricultura, valor agregado (US$ a precios constantes de 2010)","NV.AGR.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110576842155.389","112887375834.337","116041451309.573","120820733461.982","115482389531.529","121189250445.998","130722110745.062","137599816496.18","140974214196.349","145226858444.844","145571610206.132","151755965182.451","154995327204.792","160765379795.47","161707710964.486","171659912920.371","181953520207.329","184715148048.661","192378815389.261","200718611860.319","207111059804.36","212444464234.788","211887625556.289","216533066614.099","220347894800.543","227136216308.844","233345307571.478","241994579698.004","246754242201.626","254889181940.334","261125305081.416","266174443273.567",
