country_code_alpha_three,year,temp_change_celsius
MLI,2013,1.054
MLI,2014,0.932
MLI,2015,1.182
MLI,2016,1.261
MLI,2017,1.524
MLI,2018,1.197
MLI,2019,1.267
MLI,2020,1.171
MLT,1970,-0.12
MLT,1971,-0.252
MLT,1972,-0.277
MLT,1973,0.016
MLT,1974,-0.216
MLT,1975,-0.347
MLT,1976,-0.67
MLT,1977,0.336
MLT,1978,-0.573
MLT,1979,0.062
MLT,1980,-0.489
MLT,1981,-0.317
MLT,1982,0.653
MLT,1983,0.074
MLT,1984,-0.23
MLT,1985,0.464
MLT,1986,0.423
MLT,1987,0.532
MLT,1988,1.183
MLT,1989,0.196
MLT,1990,1.214
MLT,1991,0.119
MLT,1992,0.242
MLT,1993,0.597
MLT,1994,1.397
MLT,1995,0.43
MLT,1996,0.607
MLT,1997,1.023
MLT,1998,0.846
MLT,1999,1.246
MLT,2000,1.034
MLT,2001,1.642
MLT,2002,0.91
MLT,2003,1.387
MLT,2004,0.691
MLT,2005,0.706
MLT,2006,1.033
MLT,2007,1.425
MLT,2008,1.299
MLT,2009,1.112
MLT,2010,1.287
MLT,2011,1.067
MLT,2012,1.417
MLT,2013,1.328
MLT,2014,1.472
MLT,2015,1.455
MLT,2016,1.721
MLT,2017,1.22
MLT,2018,1.417
MLT,2019,1.243
MLT,2020,1.574
MHL,1991,0.017
MHL,1992,0.122
MHL,1993,-0.032
MHL,1994,0.26
MHL,1995,0.081
MHL,1996,0.177
MHL,1997,0.104
MHL,1998,0.085
MHL,1999,-0.192
MHL,2000,-0.077
MHL,2001,0.246
MHL,2002,0.406
MHL,2003,0.372
MHL,2004,0.512
MHL,2005,0.443
MHL,2006,0.371
MHL,2007,0.376
MHL,2008,0.128
MHL,2009,0.331
MHL,2010,0.502
MHL,2011,0.312
MHL,2012,0.695
MHL,2013,0.661
MHL,2014,0.72
MHL,2015,0.617
MHL,2016,0.926
MHL,2017,0.724
MHL,2018,0.51
MHL,2019,0.718
MHL,2020,0.829
MTQ,1970,0.146
MTQ,1971,-0.169
MTQ,1972,-0.012
MTQ,1973,0.196
MTQ,1974,-0.352
MTQ,1975,-0.358
MTQ,1976,-0.371
MTQ,1977,0.058
MTQ,1978,0.125
MTQ,1979,0.202
MTQ,1980,0.349
MTQ,1981,0.395
MTQ,1982,0.096
MTQ,1983,0.412
MTQ,1984,-0.051
MTQ,1985,-0.097
MTQ,1986,-0.018
MTQ,1987,0.568
MTQ,1988,0.389
MTQ,1989,-0.125
MTQ,1990,0.405
MTQ,1991,0.356
MTQ,1992,0.271
MTQ,1993,0.404
MTQ,1994,0.525
MTQ,1995,0.629
MTQ,1996,0.434
MTQ,1997,0.629
MTQ,1998,1.065
MTQ,1999,0.503
MTQ,2000,0.322
MTQ,2001,0.533
MTQ,2002,0.694
MTQ,2003,0.902
MTQ,2004,0.562
MTQ,2005,0.865
MTQ,2006,0.747
MTQ,2007,0.852
MTQ,2008,0.413
MTQ,2009,0.568
MTQ,2010,1.221
MTQ,2011,0.65
MTQ,2012,0.754
MTQ,2013,0.767
MTQ,2014,0.727
MTQ,2015,0.973
MTQ,2016,1.133
MTQ,2017,0.899
MTQ,2018,0.651
MTQ,2019,0.786
MTQ,2020,1.067
MRT,1970,0.691
MRT,1971,-0.329
MRT,1972,-0.073
MRT,1973,0.475
MRT,1974,-0.703
MRT,1975,-0.33
MRT,1976,-0.585
MRT,1977,0.617
MRT,1978,0.527
MRT,1979,0.948
MRT,1980,0.859
MRT,1981,0.824
MRT,1982,0.475
MRT,1983,1.523
MRT,1984,0.497
MRT,1985,0.503
MRT,1986,0.192
MRT,1987,1.48
MRT,1988,0.837
MRT,1989,0.637
MRT,1990,1.37
MRT,1991,0.749
MRT,1992,0.764
MRT,1993,0.865
MRT,1994,0.556
MRT,1995,1.084
MRT,1996,1.444
MRT,1997,1.194
MRT,1998,1.672
MRT,1999,0.492
MRT,2000,1.133
MRT,2001,1.276
MRT,2002,1.259
MRT,2003,1.278
MRT,2004,1.385
MRT,2005,1.304
MRT,2006,1.347
MRT,2007,0.968
MRT,2008,1.254
MRT,2009,0.845
MRT,2010,1.905
MRT,2011,1.549
MRT,2012,0.854
MRT,2013,1.414
MRT,2014,1.326
MRT,2015,1.381
MRT,2016,1.702
MRT,2017,2.101
MRT,2018,1.122
MRT,2019,1.469
MRT,2020,1.918
MUS,1970,0.349
MUS,1971,-0.305
MUS,1972,0.114
MUS,1973,-0.046
MUS,1974,-0.669
MUS,1975,-0.128
MUS,1976,-0.007
MUS,1977,0.453
MUS,1978,0.297
MUS,1979,0.322
MUS,1980,0.364
MUS,1981,0.15
MUS,1982,0.226
MUS,1983,0.238
MUS,1984,-0.288
MUS,1985,-0.127
MUS,1986,0.112
MUS,1987,0.584
MUS,1988,0.378
MUS,1989,-0.002
MUS,1990,0.155
MUS,1991,0.427
MUS,1992,0.104
MUS,1993,0.07
MUS,1994,0.344
MUS,1995,0.183
MUS,1996,-0.089
MUS,1997,0.475
MUS,1998,0.718
MUS,1999,0.103
MUS,2000,0.02
MUS,2001,0.381
MUS,2002,0.28
MUS,2003,0.571
MUS,2004,0.191
MUS,2005,0.261
MUS,2006,0.171
MUS,2007,0.362
MUS,2008,0.088
MUS,2009,0.718
MUS,2010,1.012
MUS,2011,0.826
MUS,2012,0.603
MUS,2013,0.688
MUS,2014,0.724
MUS,2015,1.058
MUS,2016,0.971
MUS,2017,1.21
MUS,2018,0.913
MUS,2019,1.308
MUS,2020,0.931
MYT,1970,0.172
MYT,1971,-0.742
MYT,1972,-0.174
MYT,1973,0.182
MYT,1974,-0.508
MYT,1975,-0.136
MYT,1976,
MYT,1977,
MYT,1978,0.24
MYT,1979,0.168
MYT,1980,0.313
MYT,1981,0.221
MYT,1982,0.561
MYT,1983,
MYT,1984,-0.42
MYT,1985,-0.084
MYT,1986,0.065
MYT,1987,0.458
MYT,1988,0.446
MYT,1989,-0.209
MYT,1990,0.158
MYT,1991,0.304
MYT,1992,0.129
MYT,1993,0.233
MYT,1994,0.53
MYT,1995,0.347
MYT,1996,-0.014
MYT,1997,0.356
MYT,1998,0.792
MYT,1999,0.27
MYT,2000,0.233
MYT,2001,0.387
MYT,2002,0.839
MYT,2003,0.512
MYT,2004,0.386
MYT,2005,0.521
MYT,2006,0.317
MYT,2007,0.746
MYT,2008,0.327
MYT,2009,0.512
MYT,2010,0.755
MYT,2011,0.492
MYT,2012,0.425
MYT,2013,0.282
MYT,2014,0.478
MYT,2015,0.703
MYT,2016,0.607
MYT,2017,0.848
MYT,2018,0.632
MYT,2019,1.17
MYT,2020,0.902
MEX,1970,-0.307
MEX,1971,-0.075
MEX,1972,0.296
MEX,1973,-0.176
MEX,1974,-0.094
MEX,1975,-0.335
MEX,1976,-0.496
MEX,1977,-0.018
MEX,1978,0.162
MEX,1979,-0.081
MEX,1980,0.37
MEX,1981,0.145
MEX,1982,0.559
MEX,1983,0.006
MEX,1984,-0.126
MEX,1985,0.067
MEX,1986,0.258
MEX,1987,-0.162
MEX,1988,0.131
MEX,1989,0.445
MEX,1990,0.226
MEX,1991,0.233
MEX,1992,0.055
MEX,1993,0.299
MEX,1994,0.678
MEX,1995,0.776
MEX,1996,0.536
MEX,1997,0.464
MEX,1998,0.698
MEX,1999,0.611
MEX,2000,0.586
MEX,2001,0.505
MEX,2002,0.677
MEX,2003,0.827
MEX,2004,0.305
MEX,2005,0.743
MEX,2006,0.877
MEX,2007,0.434
MEX,2008,0.505
MEX,2009,1.029
MEX,2010,0.246
MEX,2011,0.973
MEX,2012,0.882
MEX,2013,0.723
MEX,2014,0.827
MEX,2015,1.089
MEX,2016,1.278
MEX,2017,1.547
MEX,2018,1.167
MEX,2019,1.307
MEX,2020,1.64
FSM,1991,0.139
FSM,1992,0.262
FSM,1993,0.014
FSM,1994,0.281
FSM,1995,0.301
FSM,1996,0.42
FSM,1997,0.245
FSM,1998,0.511
FSM,1999,0.092
FSM,2000,0.229
FSM,2001,0.374
FSM,2002,0.199
FSM,2003,0.284
FSM,2004,0.401
FSM,2005,0.265
FSM,2006,0.269
FSM,2007,0.207
FSM,2008,-0.047
FSM,2009,0.072
FSM,2010,0.252
FSM,2011,0.12
FSM,2012,0.533
FSM,2013,0.678
FSM,2014,0.515
FSM,2015,0.545
FSM,2016,0.92
FSM,2017,0.851
FSM,2018,0.726
FSM,2019,0.791
FSM,2020,0.767
UMI,1970,0.505
UMI,1971,0.854
UMI,1972,-0.666
UMI,1973,0.667
UMI,1974,0.772
UMI,1975,0.78
UMI,1976,0.156
UMI,1977,-0.119
UMI,1978,-0.1
UMI,1979,0.286
UMI,1980,0.147
UMI,1981,0.467
UMI,1982,0.063
UMI,1983,0.174
UMI,1984,1.497
UMI,1985,0.119
UMI,1986,-0.274
UMI,1987,0.317
UMI,1988,0.758
UMI,1989,0.24
UMI,1990,-0.096
UMI,1991,0.301
UMI,1992,
UMI,1993,
UMI,1994,
UMI,1995,
UMI,1996,
UMI,1997,
UMI,1998,
UMI,1999,
UMI,2000,
UMI,2001,
UMI,2002,
UMI,2003,
UMI,2004,
UMI,2005,
UMI,2006,
UMI,2007,
UMI,2008,0.883
UMI,2009,0.377
UMI,2010,0.836
UMI,2011,
UMI,2012,2.483
UMI,2013,1.229
UMI,2014,
UMI,2015,
UMI,2016,
UMI,2017,
UMI,2018,
UMI,2019,
UMI,2020,
MCO,1970,-0.039
MCO,1971,-0.03
MCO,1972,-0.147
MCO,1973,0.268
MCO,1974,-0.13
MCO,1975,0.147
MCO,1976,-0.013
MCO,1977,-0.028
MCO,1978,-0.4
MCO,1979,-0.005
MCO,1980,-0.335
MCO,1981,-0.061
MCO,1982,0.552
MCO,1983,0.487
MCO,1984,-0.62
MCO,1985,-0.127
MCO,1986,0.41
MCO,1987,0.173
MCO,1988,0.733
MCO,1989,0.875
MCO,1990,1.247
MCO,1991,0.062
MCO,1992,0.618
MCO,1993,0.456
MCO,1994,1.299
MCO,1995,0.663
MCO,1996,0.182
MCO,1997,1.266
MCO,1998,0.881
MCO,1999,0.882
MCO,2000,1.063
MCO,2001,1.34
MCO,2002,0.861
MCO,2003,1.584
MCO,2004,0.779
MCO,2005,0.699
MCO,2006,1.06
MCO,2007,1.519
MCO,2008,0.967
MCO,2009,1.327
MCO,2010,0.305
MCO,2011,1.25
MCO,2012,1.242
MCO,2013,0.569
MCO,2014,1.645
MCO,2015,1.719
MCO,2016,1.576
MCO,2017,1.762
MCO,2018,1.729
MCO,2019,1.7
MCO,2020,1.981
MNG,1970,-0.311
MNG,1971,-0.041
MNG,1972,0.22
MNG,1973,0.687
MNG,1974,0.191
MNG,1975,0.487
MNG,1976,-0.199
MNG,1977,0.072
MNG,1978,0.916
MNG,1979,0.959
MNG,1980,0.488
MNG,1981,0.234
MNG,1982,1.142
MNG,1983,0.614
MNG,1984,-0.338
MNG,1985,-0.428
MNG,1986,0.38
MNG,1987,0.188
MNG,1988,0.65
MNG,1989,1.354
MNG,1990,1.549
MNG,1991,1.094
MNG,1992,0.833
MNG,1993,0.474
MNG,1994,1.341
MNG,1995,1.28
MNG,1996,0.419
MNG,1997,1.942
MNG,1998,2.126
MNG,1999,1.775
MNG,2000,0.991
MNG,2001,1.697
MNG,2002,1.803
MNG,2003,0.515
MNG,2004,1.773
MNG,2005,0.959
MNG,2006,1.231
MNG,2007,2.739
MNG,2008,1.771
MNG,2009,1.41
MNG,2010,0.325
MNG,2011,0.773
MNG,2012,0.246
MNG,2013,1.027
MNG,2014,1.867
MNG,2015,2.129
MNG,2016,1.392
MNG,2017,2.486
MNG,2018,2.214
MNG,2019,1.849
MNG,2020,2.353
MNE,2006,0.535
MNE,2007,1.781
MNE,2008,1.339
MNE,2009,1.297
MNE,2010,1.267
MNE,2011,1.036
MNE,2012,1.712
MNE,2013,1.515
MNE,2014,1.605
MNE,2015,1.779
MNE,2016,1.558
MNE,2017,1.364
MNE,2018,2.317
MNE,2019,1.923
MNE,2020,1.798
MSR,1970,0.08
MSR,1971,-0.211
MSR,1972,-0.174
MSR,1973,0.203
MSR,1974,-0.335
MSR,1975,-0.382
MSR,1976,-0.447
MSR,1977,0.09
MSR,1978,0.163
MSR,1979,0.11
MSR,1980,0.659
MSR,1981,0.579
MSR,1982,0.183
MSR,1983,0.45
MSR,1984,-0.049
MSR,1985,-0.111
MSR,1986,-0.094
MSR,1987,0.571
MSR,1988,0.309
MSR,1989,-0.164
MSR,1990,0.367
MSR,1991,0.485
MSR,1992,0.511
MSR,1993,0.501
MSR,1994,0.438
MSR,1995,0.683
MSR,1996,0.432
MSR,1997,0.591
MSR,1998,1.158
MSR,1999,0.611
MSR,2000,0.384
MSR,2001,
MSR,2002,0.681
MSR,2003,0.9
MSR,2004,0.566
MSR,2005,0.864
MSR,2006,0.561
MSR,2007,0.847
MSR,2008,0.303
MSR,2009,0.482
MSR,2010,1.147
MSR,2011,0.576
MSR,2012,0.682
MSR,2013,0.766
MSR,2014,0.723
MSR,2015,1.032
MSR,2016,1.105
MSR,2017,0.965
MSR,2018,0.694
MSR,2019,0.806
MSR,2020,1.141
MAR,1970,0.065
MAR,1971,-0.799
MAR,1972,-1.32
MAR,1973,0.059
MAR,1974,-0.431
MAR,1975,-0.21
MAR,1976,-0.818
MAR,1977,0.087
MAR,1978,0.363
MAR,1979,0.497
MAR,1980,0.593
MAR,1981,0.495
MAR,1982,0.484
MAR,1983,0.782
MAR,1984,0.268
MAR,1985,0.854
MAR,1986,0.234
MAR,1987,1.077
MAR,1988,0.992
MAR,1989,0.686
MAR,1990,1.415
MAR,1991,0.148
MAR,1992,0.232
MAR,1993,0.219
MAR,1994,1.051
MAR,1995,1.214
MAR,1996,0.963
MAR,1997,1.291
MAR,1998,1.573
MAR,1999,1.099
MAR,2000,0.956
MAR,2001,1.84
MAR,2002,1.194
MAR,2003,1.685
MAR,2004,1.119
MAR,2005,1.27
MAR,2006,1.472
MAR,2007,1.013
MAR,2008,1.151
MAR,2009,1.251
MAR,2010,2.117
MAR,2011,1.789
MAR,2012,1.393
MAR,2013,1.311
MAR,2014,1.711
MAR,2015,1.24
MAR,2016,1.968
MAR,2017,2.276
MAR,2018,0.685
MAR,2019,1.578
MAR,2020,2.188
MOZ,1970,0.228
MOZ,1971,-0.063
MOZ,1972,-0.21
MOZ,1973,0.228
MOZ,1974,-0.324
MOZ,1975,-0.165
MOZ,1976,-0.165
MOZ,1977,0.443
MOZ,1978,0.34
MOZ,1979,0.097
MOZ,1980,0.082
MOZ,1981,-0.201
MOZ,1982,-0.063
MOZ,1983,0.829
MOZ,1984,0.186
MOZ,1985,-0.032
MOZ,1986,0.1
MOZ,1987,0.594
MOZ,1988,0.562
MOZ,1989,0.066
MOZ,1990,0.347
MOZ,1991,0.131
MOZ,1992,0.689
MOZ,1993,0.289
MOZ,1994,0.083
MOZ,1995,0.553
MOZ,1996,0.18
MOZ,1997,0.224
MOZ,1998,0.94
MOZ,1999,0.276
MOZ,2000,0.351
MOZ,2001,0.492
MOZ,2002,0.625
MOZ,2003,0.641
MOZ,2004,0.492
MOZ,2005,1.072
MOZ,2006,0.505
MOZ,2007,0.619
MOZ,2008,0.302
MOZ,2009,0.478
MOZ,2010,0.871
MOZ,2011,0.622
MOZ,2012,0.641
MOZ,2013,0.394
MOZ,2014,0.616
MOZ,2015,0.911
MOZ,2016,1.141
MOZ,2017,0.806
MOZ,2018,0.723
MOZ,2019,1.079
MOZ,2020,0.934
MMR,1970,-0.039
MMR,1971,-0.405
MMR,1972,-0.023
MMR,1973,0.252
MMR,1974,-0.267
MMR,1975,0.124
MMR,1976,-0.384
MMR,1977,-0.057
MMR,1978,0.088
MMR,1979,0.507
MMR,1980,0.313
MMR,1981,0.324
MMR,1982,0.097
MMR,1983,0.178
MMR,1984,0.103
MMR,1985,0.213
MMR,1986,0.113
MMR,1987,0.577
MMR,1988,0.429
MMR,1989,0.366
MMR,1990,0.228
MMR,1991,0.516
MMR,1992,0.071
MMR,1993,0.083
MMR,1994,0.45
MMR,1995,0.583
MMR,1996,0.389
MMR,1997,0.189
MMR,1998,1.113
MMR,1999,0.815
MMR,2000,0.11
MMR,2001,0.563
MMR,2002,0.647
MMR,2003,0.644
MMR,2004,0.587
MMR,2005,0.906
MMR,2006,0.773
MMR,2007,0.456
MMR,2008,0.463
MMR,2009,0.898
MMR,2010,1.188
MMR,2011,0.508
MMR,2012,0.878
MMR,2013,0.94
MMR,2014,0.799
MMR,2015,1.115
MMR,2016,1.339
MMR,2017,1.28
MMR,2018,1.024
MMR,2019,1.691
MMR,2020,1.589
NAM,1970,0.478
NAM,1971,-0.102
NAM,1972,0.095
NAM,1973,0.621
NAM,1974,-0.74
NAM,1975,-0.012
NAM,1976,-0.559
NAM,1977,0.157
NAM,1978,-0.099
NAM,1979,0.401
NAM,1980,0.252
NAM,1981,0.077
NAM,1982,0.422
NAM,1983,0.748
NAM,1984,0.829
NAM,1985,0.57
NAM,1986,0.397
NAM,1987,1.12
NAM,1988,0.55
NAM,1989,-0.215
NAM,1990,0.808
NAM,1991,0.317
NAM,1992,0.782
NAM,1993,0.831
NAM,1994,0.442
NAM,1995,1.118
NAM,1996,0.229
NAM,1997,0.222
NAM,1998,1.449
NAM,1999,1.016
NAM,2000,0.144
NAM,2001,0.576
NAM,2002,1.104
NAM,2003,1.45
NAM,2004,1.077
NAM,2005,0.982
NAM,2006,-0.019
NAM,2007,0.894
NAM,2008,0.918
NAM,2009,0.725
NAM,2010,1.594
NAM,2011,0.013
NAM,2012,0.429
NAM,2013,1.376
NAM,2014,1.039
NAM,2015,1.706
NAM,2016,2.051
NAM,2017,1.463
NAM,2018,2.053
NAM,2019,2.713
NAM,2020,1.548
NRU,1970,
NRU,1971,-0.356
NRU,1972,-0.752
NRU,1973,0.235
NRU,1974,0.211
NRU,1975,0.315
NRU,1976,-0.098
NRU,1977,-0.338
NRU,1978,0.488
NRU,1979,0.461
NRU,1980,0.224
NRU,1981,0.366
NRU,1982,-0.179
NRU,1983,
NRU,1984,0.014
NRU,1985,0.082
NRU,1986,
NRU,1987,
NRU,1988,
NRU,1989,0.321
NRU,1990,-0.059
NRU,1991,0.116
NRU,1992,-0.313
NRU,1993,
NRU,1994,
NRU,1995,
NRU,1996,
NRU,1997,
NRU,1998,
NRU,1999,
NRU,2000,
NRU,2001,
NRU,2002,
NRU,2003,
NRU,2004,
NRU,2005,
NRU,2006,
NRU,2007,
NRU,2008,
NRU,2009,
NRU,2010,
NRU,2011,
NRU,2012,
NRU,2013,
NRU,2014,
NRU,2015,
NRU,2016,
NRU,2017,
NRU,2018,
NRU,2019,
NRU,2020,
NPL,1970,0.077
NPL,1971,-0.505
NPL,1972,0.039
NPL,1973,0.229
NPL,1974,0.167
NPL,1975,-0.101
NPL,1976,0.011
NPL,1977,0.033
NPL,1978,-0.361
NPL,1979,0.356
NPL,1980,0.209
NPL,1981,-0.059
NPL,1982,-0.125
NPL,1983,-0.42
NPL,1984,-0.026
NPL,1985,0.324
NPL,1986,-0.091
NPL,1987,0.267
NPL,1988,0.573
NPL,1989,0.046
NPL,1990,-0.054
NPL,1991,0.097
NPL,1992,-0.016
NPL,1993,-0.186
NPL,1994,0.175
NPL,1995,0.365
NPL,1996,0.277
NPL,1997,-0.338
NPL,1998,0.343
NPL,1999,0.583
NPL,2000,0.045
NPL,2001,0.419
NPL,2002,0.496
NPL,2003,0.272
NPL,2004,0.391
NPL,2005,0.747
NPL,2006,0.876
NPL,2007,0.714
NPL,2008,0.335
NPL,2009,1.189
NPL,2010,1.214
NPL,2011,0.308
NPL,2012,0.493
NPL,2013,0.281
NPL,2014,0.437
NPL,2015,0.677
NPL,2016,1.19
NPL,2017,1.214
NPL,2018,0.742
NPL,2019,0.746
NPL,2020,0.08
NLD,1970,-0.584
NLD,1971,0.053
NLD,1972,-0.113
NLD,1973,0.294
NLD,1974,0.234
NLD,1975,1.037
NLD,1976,0.712
NLD,1977,0.159
NLD,1978,-0.071
NLD,1979,-0.91
NLD,1980,0.005
NLD,1981,0.333
NLD,1982,0.462
NLD,1983,0.865
NLD,1984,0.055
NLD,1985,-0.855
NLD,1986,-0.198
NLD,1987,-0.505
NLD,1988,0.793
NLD,1989,1.535
NLD,1990,1.559
NLD,1991,0.256
NLD,1992,1.174
NLD,1993,0.242
NLD,1994,1.361
NLD,1995,1.537
NLD,1996,-0.783
NLD,1997,0.608
NLD,1998,1.063
NLD,1999,1.569
NLD,2000,1.587
NLD,2001,1.259
NLD,2002,1.517
NLD,2003,1.196
NLD,2004,1.15
NLD,2005,1.241
NLD,2006,1.494
NLD,2007,2.061
NLD,2008,1.42
NLD,2009,1.213
NLD,2010,0.088
NLD,2011,1.056
NLD,2012,1.135
NLD,2013,0.414
NLD,2014,2.548
NLD,2015,1.269
NLD,2016,1.914
NLD,2017,1.704
NLD,2018,2.11
NLD,2019,2.116
NLD,2020,2.458
ANT,1970,0.217
ANT,1971,-0.306
ANT,1972,-0.03
ANT,1973,0.228
ANT,1974,-0.406
ANT,1975,-0.249
ANT,1976,-0.434
ANT,1977,0.251
ANT,1978,0.298
ANT,1979,0.228
ANT,1980,0.614
ANT,1981,0.449
ANT,1982,0.22
ANT,1983,0.616
ANT,1984,0.074
ANT,1985,-0.18
ANT,1986,-0.092
ANT,1987,0.613
ANT,1988,0.323
ANT,1989,-0.157
ANT,1990,0.191
ANT,1991,0.274
ANT,1992,0.313
ANT,1993,0.404
ANT,1994,0.39
ANT,1995,0.589
ANT,1996,0.527
ANT,1997,0.421
ANT,1998,1.092
ANT,1999,0.323
ANT,2000,0.028
ANT,2001,0.558
ANT,2002,0.714
ANT,2003,0.87
ANT,2004,0.471
ANT,2005,0.692
ANT,2006,0.489
ANT,2007,0.818
ANT,2008,0.335
ANT,2009,0.699
ANT,2010,1.217
ANT,2011,0.408
ANT,2012,0.528
ANT,2013,0.928
ANT,2014,0.867
ANT,2015,1.276
ANT,2016,0.969
ANT,2017,1.167
ANT,2018,0.742
ANT,2019,1.024
ANT,2020,1.228
NCL,1970,0.502
NCL,1971,0.175
NCL,1972,-0.16
NCL,1973,0.843
NCL,1974,0.328
NCL,1975,0.266
NCL,1976,0.129
NCL,1977,-0.053
NCL,1978,0.086
NCL,1979,-0.004
NCL,1980,0.205
NCL,1981,0.168
NCL,1982,0.021
NCL,1983,0.501
NCL,1984,0.101
NCL,1985,0.274
NCL,1986,0.14
NCL,1987,-0.163
NCL,1988,0.813
NCL,1989,0.229
NCL,1990,0.502
NCL,1991,0.073
NCL,1992,0.185
NCL,1993,-0.106
NCL,1994,-0.237
NCL,1995,0.316
NCL,1996,0.525
NCL,1997,0.098
NCL,1998,1.537
NCL,1999,0.774
NCL,2000,0.26
NCL,2001,0.492
NCL,2002,0.502
NCL,2003,0.282
NCL,2004,0.393
NCL,2005,0.241
NCL,2006,0.139
NCL,2007,0.613
NCL,2008,0.603
NCL,2009,0.375
NCL,2010,0.709
NCL,2011,0.465
NCL,2012,0.341
NCL,2013,0.497
NCL,2014,0.486
NCL,2015,0.685
NCL,2016,1.381
NCL,2017,1.165
NCL,2018,0.809
NCL,2019,0.749
NCL,2020,0.958
NZL,1970,0.598
NZL,1971,0.683
NZL,1972,0.113
NZL,1973,0.186
NZL,1974,0.354
NZL,1975,0.578
NZL,1976,-0.519
NZL,1977,-0.396
NZL,1978,0.377
NZL,1979,0.304
NZL,1980,-0.006
NZL,1981,0.417
NZL,1982,-0.073
NZL,1983,-0.303
NZL,1984,0.161
NZL,1985,0.384
NZL,1986,0.37
NZL,1987,0.393
NZL,1988,0.496
NZL,1989,0.742
NZL,1990,0.568
NZL,1991,-0.029
NZL,1992,-0.717
NZL,1993,-0.387
NZL,1994,-0.086
NZL,1995,0.09
NZL,1996,0.233
NZL,1997,-0.127
NZL,1998,0.986
NZL,1999,1.018
NZL,2000,0.276
NZL,2001,0.584
NZL,2002,0.43
NZL,2003,0.246
NZL,2004,0.043
NZL,2005,0.449
NZL,2006,0.395
NZL,2007,0.258
NZL,2008,0.553
NZL,2009,0.054
NZL,2010,0.59
NZL,2011,0.658
NZL,2012,0.093
NZL,2013,0.932
NZL,2014,0.475
NZL,2015,0.497
NZL,2016,1.13
NZL,2017,0.549
NZL,2018,1.095
NZL,2019,1.041
NZL,2020,0.833
NIC,1970,-0.148
NIC,1971,-0.238
NIC,1972,0.193
NIC,1973,0.419
NIC,1974,-0.259
NIC,1975,0.011
NIC,1976,0.01
NIC,1977,0.292
NIC,1978,0.347
NIC,1979,0.314
NIC,1980,0.678
NIC,1981,0.205
NIC,1982,0.54
NIC,1983,0.597
NIC,1984,0.01
NIC,1985,0.103
NIC,1986,0.176
NIC,1987,0.392
NIC,1988,0.461
NIC,1989,0.118
NIC,1990,0.312
NIC,1991,0.465
NIC,1992,0.47
NIC,1993,0.265
NIC,1994,0.68
NIC,1995,0.907
NIC,1996,0.08
NIC,1997,0.797
NIC,1998,1.02
NIC,1999,0.011
NIC,2000,0.054
NIC,2001,0.436
NIC,2002,0.726
NIC,2003,0.586
NIC,2004,0.501
NIC,2005,0.789
NIC,2006,0.613
NIC,2007,0.761
NIC,2008,0.492
NIC,2009,0.737
NIC,2010,0.748
NIC,2011,0.605
NIC,2012,0.654
NIC,2013,1.232
NIC,2014,0.768
NIC,2015,0.984
NIC,2016,1.28
NIC,2017,0.984
NIC,2018,0.847
NIC,2019,1.105
NIC,2020,1.46
NER,1970,0.078
NER,1971,-0.061
NER,1972,0.373
NER,1973,0.495
NER,1974,0.055
NER,1975,-0.36
NER,1976,0.35
NER,1977,-0.287
NER,1978,0.263
NER,1979,0.786
NER,1980,0.587
NER,1981,0.099
NER,1982,0.44
NER,1983,0.106
NER,1984,0.688
NER,1985,0.364
NER,1986,0.81
NER,1987,0.736
NER,1988,0.661
NER,1989,-0.309
NER,1990,0.585
NER,1991,0.986
NER,1992,-0.167
NER,1993,0.526
NER,1994,0.354
NER,1995,0.587
NER,1996,1.226
NER,1997,0.858
NER,1998,0.823
NER,1999,0.717
NER,2000,0.879
NER,2001,0.37
NER,2002,0.732
NER,2003,0.985
NER,2004,0.732
NER,2005,1.361
NER,2006,1.366
NER,2007,1.069
NER,2008,0.486
NER,2009,1.51
NER,2010,1.754
NER,2011,1.167
NER,2012,0.797
NER,2013,1.017
NER,2014,1.204
NER,2015,1.083
NER,2016,1.247
NER,2017,1.08
NER,2018,1.256
NER,2019,1.151
NER,2020,0.983
NGA,1970,0.209
NGA,1971,-0.046
NGA,1972,0.048
NGA,1973,0.753
NGA,1974,0.05
NGA,1975,-0.253
NGA,1976,0.099
NGA,1977,0.336
NGA,1978,0.065
NGA,1979,0.604
NGA,1980,0.45
NGA,1981,0.205
NGA,1982,0.406
NGA,1983,0.287
NGA,1984,0.851
NGA,1985,0.44
NGA,1986,0.594
NGA,1987,0.879
NGA,1988,0.561
NGA,1989,-0.333
NGA,1990,0.658
NGA,1991,0.698
NGA,1992,-0.048
NGA,1993,0.608
NGA,1994,0.538
NGA,1995,0.514
NGA,1996,0.865
NGA,1997,0.78
NGA,1998,1.118
NGA,1999,0.827
NGA,2000,0.598
NGA,2001,0.315
NGA,2002,0.841
NGA,2003,0.884
NGA,2004,0.801
NGA,2005,1.271
NGA,2006,1.297
NGA,2007,0.906
NGA,2008,0.672
NGA,2009,1.399
NGA,2010,1.515
NGA,2011,0.949
NGA,2012,0.613
NGA,2013,0.985
NGA,2014,1.056
NGA,2015,1.234
NGA,2016,1.206
NGA,2017,1.191
NGA,2018,1.089
NGA,2019,1.243
NGA,2020,1.043
NIU,1970,
NIU,1971,
NIU,1972,-0.293
NIU,1973,0.365
NIU,1974,-0.119
NIU,1975,-0.288
NIU,1976,0.036
NIU,1977,-0.124
NIU,1978,0.028
NIU,1979,-0.03
